region_cd,sido_cd,sgg_cd,umd_cd,ri_cd,locatjumin_cd,locatjijuk_cd,locatadd_nm,locat_order,locat_rm,locathigh_cd,locallow_nm,adpt_de
4420041031,44,200,410,31,4420041031,4420041031,충청남도 아산시 신창면 신곡리,11,,4420041000,신곡리,
4420041032,44,200,410,32,4420041032,4420041032,충청남도 아산시 신창면 가내리,12,,4420041000,가내리,
4421000000,44,210,000,00,4421000000,4421000000,충청남도 서산시,5,,4400000000,서산시,
4421010100,44,210,101,00,4421010100,4421010100,충청남도 서산시 읍내동,1,,4421000000,읍내동,
4421010200,44,210,102,00,4421010200,4421010200,충청남도 서산시 동문동,2,,4421000000,동문동,
4421010300,44,210,103,00,4421010300,4421010300,충청남도 서산시 갈산동,3,,4421000000,갈산동,
4421010400,44,210,104,00,4421010400,4421010400,충청남도 서산시 온석동,4,,4421000000,온석동,
4421010500,44,210,105,00,4421010500,4421010500,충청남도 서산시 잠홍동,5,,4421000000,잠홍동,
4421010600,44,210,106,00,4421010600,4421010600,충청남도 서산시 수석동,6,,4421000000,수석동,
4421010700,44,210,107,00,4421010700,4421010700,충청남도 서산시 석림동,7,,4421000000,석림동,
4421010800,44,210,108,00,4421010800,4421010800,충청남도 서산시 석남동,8,,4421000000,석남동,
4421010900,44,210,109,00,4421010900,4421010900,충청남도 서산시 예천동,9,,4421000000,예천동,
4421011000,44,210,110,00,4421011000,4421011000,충청남도 서산시 죽성동,10,,4421000000,죽성동,
4421011100,44,210,111,00,4421011100,4421011100,충청남도 서산시 양대동,11,,4421000000,양대동,
4421011200,44,210,112,00,4421011200,4421011200,충청남도 서산시 오남동,12,,4421000000,오남동,
4421011300,44,210,113,00,4421011300,4421011300,충청남도 서산시 장동,13,,4421000000,장동,
4421011400,44,210,114,00,4421011400,4421011400,충청남도 서산시 덕지천동,14,,4421000000,덕지천동,
4421025000,44,210,250,00,4421025000,4421025000,충청남도 서산시 대산읍,15,,4421000000,대산읍,
4421025021,44,210,250,21,4421025021,4421025021,충청남도 서산시 대산읍 대산리,1,,4421025000,대산리,
4421025022,44,210,250,22,4421025022,4421025022,충청남도 서산시 대산읍 대로리,2,,4421025000,대로리,
4421025023,44,210,250,23,4421025023,4421025023,충청남도 서산시 대산읍 웅도리,3,,4421025000,웅도리,
4421025024,44,210,250,24,4421025024,4421025024,충청남도 서산시 대산읍 오지리,4,,4421025000,오지리,
4421025025,44,210,250,25,4421025025,4421025025,충청남도 서산시 대산읍 기은리,5,,4421025000,기은리,
4421025027,44,210,250,27,4421025027,4421025027,충청남도 서산시 대산읍 대죽리,7,,4421025000,대죽리,
4421025028,44,210,250,28,4421025028,4421025028,충청남도 서산시 대산읍 화곡리,8,,4421025000,화곡리,
4421025029,44,210,250,29,4421025029,4421025029,충청남도 서산시 대산읍 운산리,9,,4421025000,운산리,
4421025030,44,210,250,30,4421025030,4421025030,충청남도 서산시 대산읍 영탑리,10,,4421025000,영탑리,
4421025031,44,210,250,31,4421025031,4421025031,충청남도 서산시 대산읍 독곶리,16,,4421025000,독곶리,20110705
4421031000,44,210,310,00,4421031000,4421031000,충청남도 서산시 인지면,16,,4421000000,인지면,
4421031021,44,210,310,21,4421031021,4421031021,충청남도 서산시 인지면 둔당리,1,,4421031000,둔당리,
4421031022,44,210,310,22,4421031022,4421031022,충청남도 서산시 인지면 야당리,2,,4421031000,야당리,
4421031023,44,210,310,23,4421031023,4421031023,충청남도 서산시 인지면 모월리,3,,4421031000,모월리,
4421031024,44,210,310,24,4421031024,4421031024,충청남도 서산시 인지면 산동리,4,,4421031000,산동리,
4421031025,44,210,310,25,4421031025,4421031025,충청남도 서산시 인지면 애정리,5,,4421031000,애정리,
4421031026,44,210,310,26,4421031026,4421031026,충청남도 서산시 인지면 남정리,6,,4421031000,남정리,
4421031027,44,210,310,27,4421031027,4421031027,충청남도 서산시 인지면 화수리,7,,4421031000,화수리,
4421031028,44,210,310,28,4421031028,4421031028,충청남도 서산시 인지면 차리,8,,4421031000,차리,
4421031029,44,210,310,29,4421031029,4421031029,충청남도 서산시 인지면 성리,9,,4421031000,성리,
4471036029,44,710,360,29,4471036029,4471036029,충청남도 금산군 남이면 석동리,9,,4471036000,석동리,
4471036030,44,710,360,30,4471036030,4471036030,충청남도 금산군 남이면 성곡리,10,,4471036000,성곡리,
4471037000,44,710,370,00,4471037000,4471037000,충청남도 금산군 진산면,8,,4471000000,진산면,
4421031030,44,210,310,30,4421031030,4421031030,충청남도 서산시 인지면 풍전리,10,,4421031000,풍전리,
4421032000,44,210,320,00,4421032000,4421032000,충청남도 서산시 부석면,17,,4421000000,부석면,
4421032021,44,210,320,21,4421032021,4421032021,충청남도 서산시 부석면 가사리,1,,4421032000,가사리,
4421032022,44,210,320,22,4421032022,4421032022,충청남도 서산시 부석면 강수리,2,,4421032000,강수리,
4421032023,44,210,320,23,4421032023,4421032023,충청남도 서산시 부석면 송시리,3,,4421032000,송시리,
4421032024,44,210,320,24,4421032024,4421032024,충청남도 서산시 부석면 월계리,4,,4421032000,월계리,
4421032025,44,210,320,25,4421032025,4421032025,충청남도 서산시 부석면 갈마리,5,,4421032000,갈마리,
4421032026,44,210,320,26,4421032026,4421032026,충청남도 서산시 부석면 취평리,6,,4421032000,취평리,
4421032027,44,210,320,27,4421032027,4421032027,충청남도 서산시 부석면 대두리,7,,4421032000,대두리,
4421032028,44,210,320,28,4421032028,4421032028,충청남도 서산시 부석면 봉락리,8,,4421032000,봉락리,
4421032029,44,210,320,29,4421032029,4421032029,충청남도 서산시 부석면 지산리,9,,4421032000,지산리,
4421032030,44,210,320,30,4421032030,4421032030,충청남도 서산시 부석면 칠전리,10,,4421032000,칠전리,
4421032031,44,210,320,31,4421032031,4421032031,충청남도 서산시 부석면 강당리,11,,4421032000,강당리,
4421032032,44,210,320,32,4421032032,4421032032,충청남도 서산시 부석면 마룡리,12,,4421032000,마룡리,
4421032033,44,210,320,33,4421032033,4421032033,충청남도 서산시 부석면 창리,13,,4421032000,창리,
4421032034,44,210,320,34,4421032034,4421032034,충청남도 서산시 부석면 간월도리,14,,4421032000,간월도리,
4421033000,44,210,330,00,4421033000,4421033000,충청남도 서산시 팔봉면,18,,4421000000,팔봉면,
4421033021,44,210,330,21,4421033021,4421033021,충청남도 서산시 팔봉면 금학리,1,,4421033000,금학리,
4421033022,44,210,330,22,4421033022,4421033022,충청남도 서산시 팔봉면 양길리,2,,4421033000,양길리,
4421033023,44,210,330,23,4421033023,4421033023,충청남도 서산시 팔봉면 대황리,3,,4421033000,대황리,
4421033024,44,210,330,24,4421033024,4421033024,충청남도 서산시 팔봉면 흑석리,4,,4421033000,흑석리,
4421033025,44,210,330,25,4421033025,4421033025,충청남도 서산시 팔봉면 고파도리,5,,4421033000,고파도리,
4421033026,44,210,330,26,4421033026,4421033026,충청남도 서산시 팔봉면 호리,6,,4421033000,호리,
4421033027,44,210,330,27,4421033027,4421033027,충청남도 서산시 팔봉면 덕송리,7,,4421033000,덕송리,
4421033028,44,210,330,28,4421033028,4421033028,충청남도 서산시 팔봉면 어송리,8,,4421033000,어송리,
4421033029,44,210,330,29,4421033029,4421033029,충청남도 서산시 팔봉면 진장리,9,,4421033000,진장리,
4421034000,44,210,340,00,4421034000,4421034000,충청남도 서산시 지곡면,19,,4421000000,지곡면,
4421034021,44,210,340,21,4421034021,4421034021,충청남도 서산시 지곡면 화천리,1,,4421034000,화천리,
4421034022,44,210,340,22,4421034022,4421034022,충청남도 서산시 지곡면 산성리,2,,4421034000,산성리,
4421034023,44,210,340,23,4421034023,4421034023,충청남도 서산시 지곡면 장현리,3,,4421034000,장현리,
4421034024,44,210,340,24,4421034024,4421034024,충청남도 서산시 지곡면 연화리,4,,4421034000,연화리,
4421034025,44,210,340,25,4421034025,4421034025,충청남도 서산시 지곡면 중왕리,5,,4421034000,중왕리,
4421034026,44,210,340,26,4421034026,4421034026,충청남도 서산시 지곡면 도성리,6,,4421034000,도성리,
4421034027,44,210,340,27,4421034027,4421034027,충청남도 서산시 지곡면 대요리,7,,4421034000,대요리,
4421034028,44,210,340,28,4421034028,4421034028,충청남도 서산시 지곡면 환성리,8,,4421034000,환성리,
4421034029,44,210,340,29,4421034029,4421034029,충청남도 서산시 지곡면 무장리,9,,4421034000,무장리,
4421036000,44,210,360,00,4421036000,4421036000,충청남도 서산시 성연면,20,,4421000000,성연면,
4421036021,44,210,360,21,4421036021,4421036021,충청남도 서산시 성연면 일람리,1,,4421036000,일람리,
4421036022,44,210,360,22,4421036022,4421036022,충청남도 서산시 성연면 고남리,2,,4421036000,고남리,
4421036023,44,210,360,23,4421036023,4421036023,충청남도 서산시 성연면 오사리,3,,4421036000,오사리,
4421036024,44,210,360,24,4421036024,4421036024,충청남도 서산시 성연면 왕정리,4,,4421036000,왕정리,
4421036025,44,210,360,25,4421036025,4421036025,충청남도 서산시 성연면 평리,5,,4421036000,평리,
4421036026,44,210,360,26,4421036026,4421036026,충청남도 서산시 성연면 갈현리,6,,4421036000,갈현리,
4421036027,44,210,360,27,4421036027,4421036027,충청남도 서산시 성연면 명천리,7,,4421036000,명천리,
4421036028,44,210,360,28,4421036028,4421036028,충청남도 서산시 성연면 예덕리,8,,4421036000,예덕리,
4421036029,44,210,360,29,4421036029,4421036029,충청남도 서산시 성연면 해성리,9,,4421036000,해성리,
4421037000,44,210,370,00,4421037000,4421037000,충청남도 서산시 음암면,21,,4421000000,음암면,
4421037021,44,210,370,21,4421037021,4421037021,충청남도 서산시 음암면 도당리,1,,4421037000,도당리,
4421037022,44,210,370,22,4421037022,4421037022,충청남도 서산시 음암면 탑곡리,2,,4421037000,탑곡리,
4421037023,44,210,370,23,4421037023,4421037023,충청남도 서산시 음암면 문양리,3,,4421037000,문양리,
4421037024,44,210,370,24,4421037024,4421037024,충청남도 서산시 음암면 율목리,4,,4421037000,율목리,
4421037025,44,210,370,25,4421037025,4421037025,충청남도 서산시 음암면 부산리,5,,4421037000,부산리,
4421037026,44,210,370,26,4421037026,4421037026,충청남도 서산시 음암면 상홍리,6,,4421037000,상홍리,
4421037027,44,210,370,27,4421037027,4421037027,충청남도 서산시 음암면 신장리,7,,4421037000,신장리,
4421037028,44,210,370,28,4421037028,4421037028,충청남도 서산시 음암면 유계리,8,,4421037000,유계리,
4421037029,44,210,370,29,4421037029,4421037029,충청남도 서산시 음암면 성암리,9,,4421037000,성암리,
4421037030,44,210,370,30,4421037030,4421037030,충청남도 서산시 음암면 부장리,10,,4421037000,부장리,
4421038000,44,210,380,00,4421038000,4421038000,충청남도 서산시 운산면,22,,4421000000,운산면,
4421038021,44,210,380,21,4421038021,4421038021,충청남도 서산시 운산면 신창리,1,,4421038000,신창리,
4421038022,44,210,380,22,4421038022,4421038022,충청남도 서산시 운산면 용현리,2,,4421038000,용현리,
4421038023,44,210,380,23,4421038023,4421038023,충청남도 서산시 운산면 태봉리,3,,4421038000,태봉리,
4421038024,44,210,380,24,4421038024,4421038024,충청남도 서산시 운산면 고풍리,4,,4421038000,고풍리,
4421038025,44,210,380,25,4421038025,4421038025,충청남도 서산시 운산면 원평리,5,,4421038000,원평리,
4421038026,44,210,380,26,4421038026,4421038026,충청남도 서산시 운산면 와우리,6,,4421038000,와우리,
4421038027,44,210,380,27,4421038027,4421038027,충청남도 서산시 운산면 팔중리,7,,4421038000,팔중리,
4421038028,44,210,380,28,4421038028,4421038028,충청남도 서산시 운산면 고산리,8,,4421038000,고산리,
4421038029,44,210,380,29,4421038029,4421038029,충청남도 서산시 운산면 수평리,9,,4421038000,수평리,
4421038030,44,210,380,30,4421038030,4421038030,충청남도 서산시 운산면 수당리,10,,4421038000,수당리,
4421038031,44,210,380,31,4421038031,4421038031,충청남도 서산시 운산면 안호리,11,,4421038000,안호리,
4471036027,44,710,360,27,4471036027,4471036027,충청남도 금산군 남이면 구석리,7,,4471036000,구석리,
4471036028,44,710,360,28,4471036028,4471036028,충청남도 금산군 남이면 매곡리,8,,4471036000,매곡리,
4421038032,44,210,380,32,4421038032,4421038032,충청남도 서산시 운산면 용장리,12,,4421038000,용장리,
4421038033,44,210,380,33,4421038033,4421038033,충청남도 서산시 운산면 갈산리,13,,4421038000,갈산리,
4421038034,44,210,380,34,4421038034,4421038034,충청남도 서산시 운산면 여미리,14,,4421038000,여미리,
4421038035,44,210,380,35,4421038035,4421038035,충청남도 서산시 운산면 가좌리,15,,4421038000,가좌리,
4421038036,44,210,380,36,4421038036,4421038036,충청남도 서산시 운산면 소중리,16,,4421038000,소중리,
4421038037,44,210,380,37,4421038037,4421038037,충청남도 서산시 운산면 상성리,17,,4421038000,상성리,
4421038038,44,210,380,38,4421038038,4421038038,충청남도 서산시 운산면 원벌리,18,,4421038000,원벌리,
4421038039,44,210,380,39,4421038039,4421038039,충청남도 서산시 운산면 거성리,19,,4421038000,거성리,
4421039000,44,210,390,00,4421039000,4421039000,충청남도 서산시 해미면,23,,4421000000,해미면,
4421039021,44,210,390,21,4421039021,4421039021,충청남도 서산시 해미면 읍내리,1,,4421039000,읍내리,
4421039022,44,210,390,22,4421039022,4421039022,충청남도 서산시 해미면 휴암리,2,,4421039000,휴암리,
4421039023,44,210,390,23,4421039023,4421039023,충청남도 서산시 해미면 대곡리,3,,4421039000,대곡리,
4421039024,44,210,390,24,4421039024,4421039024,충청남도 서산시 해미면 산수리,4,,4421039000,산수리,
4421039025,44,210,390,25,4421039025,4421039025,충청남도 서산시 해미면 황락리,5,,4421039000,황락리,
4421039026,44,210,390,26,4421039026,4421039026,충청남도 서산시 해미면 오학리,6,,4421039000,오학리,
4421039027,44,210,390,27,4421039027,4421039027,충청남도 서산시 해미면 삼송리,7,,4421039000,삼송리,
4421039028,44,210,390,28,4421039028,4421039028,충청남도 서산시 해미면 관유리,8,,4421039000,관유리,
4421039029,44,210,390,29,4421039029,4421039029,충청남도 서산시 해미면 홍천리,9,,4421039000,홍천리,
4421039030,44,210,390,30,4421039030,4421039030,충청남도 서산시 해미면 동암리,10,,4421039000,동암리,
4421039031,44,210,390,31,4421039031,4421039031,충청남도 서산시 해미면 반양리,11,,4421039000,반양리,
4421039032,44,210,390,32,4421039032,4421039032,충청남도 서산시 해미면 웅소성리,12,,4421039000,웅소성리,
4421039033,44,210,390,33,4421039033,4421039033,충청남도 서산시 해미면 귀밀리,13,,4421039000,귀밀리,
4421039034,44,210,390,34,4421039034,4421039034,충청남도 서산시 해미면 억대리,14,,4421039000,억대리,
4421039035,44,210,390,35,4421039035,4421039035,충청남도 서산시 해미면 전천리,15,,4421039000,전천리,
4421039036,44,210,390,36,4421039036,4421039036,충청남도 서산시 해미면 응평리,16,,4421039000,응평리,
4421039037,44,210,390,37,4421039037,4421039037,충청남도 서산시 해미면 양림리,17,,4421039000,양림리,
4421039038,44,210,390,38,4421039038,4421039038,충청남도 서산시 해미면 기지리,18,,4421039000,기지리,
4421039039,44,210,390,39,4421039039,4421039039,충청남도 서산시 해미면 언암리,19,,4421039000,언암리,
4421039040,44,210,390,40,4421039040,4421039040,충청남도 서산시 해미면 석포리,20,,4421039000,석포리,
4421039041,44,210,390,41,4421039041,4421039041,충청남도 서산시 해미면 저성리,21,,4421039000,저성리,
4421039042,44,210,390,42,4421039042,4421039042,충청남도 서산시 해미면 조산리,22,,4421039000,조산리,
4421040000,44,210,400,00,4421040000,4421040000,충청남도 서산시 고북면,24,,4421000000,고북면,
4421040021,44,210,400,21,4421040021,4421040021,충청남도 서산시 고북면 가구리,1,,4421040000,가구리,
4421040022,44,210,400,22,4421040022,4421040022,충청남도 서산시 고북면 신송리,2,,4421040000,신송리,
4421040023,44,210,400,23,4421040023,4421040023,충청남도 서산시 고북면 장요리,3,,4421040000,장요리,
4421040024,44,210,400,24,4421040024,4421040024,충청남도 서산시 고북면 초록리,4,,4421040000,초록리,
4421040025,44,210,400,25,4421040025,4421040025,충청남도 서산시 고북면 용암리,5,,4421040000,용암리,
4421040026,44,210,400,26,4421040026,4421040026,충청남도 서산시 고북면 신상리,6,,4421040000,신상리,
4421040027,44,210,400,27,4421040027,4421040027,충청남도 서산시 고북면 신정리,7,,4421040000,신정리,
4421040028,44,210,400,28,4421040028,4421040028,충청남도 서산시 고북면 남정리,8,,4421040000,남정리,
